"CP"|"CODE"
"81500"|"81261"
"81170"|"81262"
"81170"|"81263"
"81340"|"81264"
"81140"|"81265"
"81220"|"81266"
"81330"|"81267"
"81530"|"81268"
"81490"|"81269"
"81700"|"81270"
"81370"|"81271"
"81630"|"81272"
"81710"|"81273"
"81990"|"81274"
"81640"|"81275"
"81630"|"81276"
"81350"|"81277"
"81240"|"81278"
"81630"|"81279"
"81640"|"81280"
"81570"|"81281"
"81530"|"81282"
"81600"|"81283"
"81990"|"81284"
"81350"|"81285"
"81220"|"81286"
"81120"|"81287"
"81540"|"81288"
"81580"|"81289"
"81170"|"81290"
"81130"|"81291"
"81190"|"81292"
"81630"|"81293"
"81600"|"81294"
"81120"|"81295"
"81120"|"81296"
"81150"|"81297"
"81500"|"81298"
"81220"|"81299"
"81170"|"81300"
"81120"|"81301"
"81190"|"81302"
"81340"|"81303"
"81190"|"81304"
"81330"|"81305"
"81350"|"81306"
"81090"|"81307"
"81340"|"81308"
"81140"|"81309"
"81500"|"81310"
"81440"|"81311"
"81110"|"81312"
"81140"|"81313"
"81530"|"81314"
"81570"|"81315"
"81140"|"81316"
"81430"|"81317"
"81500"|"81318"
"81130"|"81319"
"81170"|"81320"
"81240"|"81321"
"81640"|"81322"
"81220"|"81323"
"81500"|"81324"
"81290"|"81325"
"81150"|"81326"
"82290"|"82001"
"82350"|"82002"
"82210"|"82003"
"82120"|"82004"
"82600"|"82005"
"82500"|"82006"
"82220"|"82007"
"82340"|"82008"
"82120"|"82009"
"82340"|"82010"
"82290"|"82011"
"82100"|"82012"
"82500"|"82013"
"82600"|"82014"
"82500"|"82015"
"82150"|"82016"
"82170"|"82017"
"82800"|"82018"
"82200"|"82019"
"82600"|"82020"
"82110"|"82021"
"82190"|"82022"
"82700"|"82023"
"82190"|"82024"
"82710"|"82025"
"82800"|"82026"
"82370"|"82027"
"82170"|"82028"
"82160"|"82029"
"82100"|"82030"
"82210"|"82031"
"82400"|"82032"
"82100"|"82033"
"82120"|"82034"
"82210"|"82035"
"82500"|"82036"
"82300"|"82037"
"82160"|"82038"
"82440"|"82039"
"82240"|"82040"
"82140"|"82041"
"82110"|"82042"
"82600"|"82043"
"82370"|"82044"
"82700"|"82045"
"82210"|"82046"
"82500"|"82047"
"82170"|"82048"
"82340"|"82049"
"82340"|"82050"
"82390"|"82051"
"82700"|"82052"
"82500"|"82053"
"82400"|"82054"
"82500"|"82055"
"82160"|"82056"
"82170"|"82057"
"82210"|"82058"
"82500"|"82059"
"82190"|"82060"
"82140"|"82061"
"82700"|"82062"
"82100"|"82063"
"82500"|"82064"
"82400"|"82065"
"82230"|"82066"
"82120"|"82067"
"82500"|"82068"
"82330"|"82069"
"82500"|"82070"
"82500"|"82071"
"82400"|"82072"
"82400"|"82073"
"82120"|"82074"
"82170"|"82075"
"82130"|"82076"
"82220"|"82077"
"82240"|"82078"
"82370"|"82079"
"82100"|"82080"
"82100"|"82081"
"82160"|"82082"
"82120"|"82083"
"82190"|"82084"
"82290"|"82085"
"82100"|"82086"
"82130"|"82087"
"82250"|"82088"
"82360"|"82089"
"82130"|"82090"
"82500"|"82091"
"82240"|"82092"
"82500"|"82093"
"82110"|"82094"
"82240"|"82095"
"82290"|"82096"
"82120"|"82097"
"82230"|"82098"
"82200"|"82099"
"82160"|"82100"
"82200"|"82101"
"82120"|"82102"
"82500"|"82103"
"82120"|"82104"
"82600"|"82105"
"82500"|"82106"
"82120"|"82107"
"82290"|"82108"
"82210"|"82109"
"82440"|"82110"
"82190"|"82111"
"82200"|"82112"
"82220"|"82113"
"82170"|"82114"
"82230"|"82115"
"82110"|"82116"
"82150"|"82117"
"82100"|"82118"
"82270"|"82119"
"82130"|"82120"
"82000"|"82121"
"82110"|"82122"
"82700"|"82123"
"82290"|"82124"
"82700"|"82125"
"82300"|"82126"
"82200"|"82127"
"82270"|"82128"
"82120"|"82129"
"82400"|"82130"
"82270"|"82131"
"82800"|"82132"
"82160"|"82133"
"82800"|"82134"
"82370"|"82135"
"82370"|"82136"
"82160"|"82137"
"82400"|"82138"
"82340"|"82139"
"82130"|"82140"
"82400"|"82141"
"82170"|"82142"
"82120"|"82143"
"82220"|"82144"
"82800"|"82145"
"82120"|"82146"
"82160"|"82147"
"82240"|"82148"
"82440"|"82149"
"82370"|"82150"
"82150"|"82151"
"82100"|"82152"
"82150"|"82153"
"82110"|"82154"
"82140"|"82155"
"82210"|"82156"
"82150"|"82157"
"82340"|"82158"
"82300"|"82159"
"82400"|"82160"
"82410"|"82161"
"82240"|"82162"
"82120"|"82163"
"82110"|"82164"
"82340"|"82165"
"82340"|"82166"
"82370"|"82167"
"82190"|"82168"
"82210"|"82169"
"82400"|"82170"
"82700"|"82171"
"82160"|"82172"
"82600"|"82173"
"82300"|"82174"
"82400"|"82175"
"82230"|"82176"
"82110"|"82177"
"82600"|"82178"
"82240"|"82179"
"82500"|"82180"
"82340"|"82181"
"82190"|"82182"
"82110"|"82183"
"82800"|"82184"
"82150"|"82185"
"82400"|"82186"
"82330"|"82187"
"82370"|"82188"
"82220"|"82189"
"82600"|"82190"
"82330"|"82191"
"82230"|"82192"
"82500"|"82193"
"82370"|"82194"
"82130"|"82195"
"83600"|"83001"
"83630"|"83002"
"83111"|"83003"
"83460"|"83004"
"83630"|"83005"
"83560"|"83006"
"83630"|"83007"
"83600"|"83008"
"83150"|"83009"
"83840"|"83010"
"83830"|"83011"
"83670"|"83012"
"83840"|"83013"
"83630"|"83014"
"83630"|"83015"
"83330"|"83016"
"83210"|"83017"
"83890"|"83018"
"83230"|"83019"
"83840"|"83020"
"83149"|"83021"
"83840"|"83022"
"83170"|"83023"
"83119"|"83025"
"83340"|"83026"
"83740"|"83027"
"83830"|"83028"
"83440"|"83029"
"83170"|"83030"
"83340"|"83031"
"83570"|"83032"
"83660"|"83033"
"83320"|"83034"
"83330"|"83035"
"83240"|"83036"
"83170"|"83037"
"83300"|"83038"
"83670"|"83039"
"83840"|"83040"
"83830"|"83041"
"83310"|"83042"
"83610"|"83043"
"83840"|"83044"
"83570"|"83045"
"83570"|"83046"
"83260"|"83047"
"83420"|"83048"
"83390"|"83049"
"83300"|"83050"
"83570"|"83051"
"83560"|"83052"
"83330"|"83053"
"83210"|"83054"
"83440"|"83055"
"83830"|"83056"
"83340"|"83057"
"83780"|"83058"
"83136"|"83059"
"83670"|"83060"
"83600"|"83061"
"83130"|"83062"
"83680"|"83063"
"83136"|"83064"
"83580"|"83065"
"83560"|"83066"
"83590"|"83067"
"83310"|"83068"
"83400"|"83069"
"83980"|"83070"
"83250"|"83071"
"83510"|"83072"
"83340"|"83073"
"83840"|"83074"
"83340"|"83075"
"83136"|"83076"
"83136"|"83077"
"83630"|"83078"
"83310"|"83079"
"83440"|"83080"
"83440"|"83081"
"83131"|"83082"
"83570"|"83083"
"83670"|"83084"
"83920"|"83085"
"83490"|"83086"
"83860"|"83087"
"83136"|"83088"
"83470"|"83089"
"83190"|"83090"
"83390"|"83091"
"83790"|"83092"
"83640"|"83093"
"83120"|"83094"
"83670"|"83095"
"83470"|"83096"
"83910"|"83097"
"83220"|"83098"
"83480"|"83099"
"83390"|"83100"
"83350"|"83101"
"83630"|"83102"
"83200"|"83103"
"83560"|"83104"
"13780"|"83105"
"83136"|"83106"
"83520"|"83107"
"83136"|"83108"
"83840"|"83109"
"83170"|"83110"
"83136"|"83111"
"83270"|"83112"
"83560"|"83113"
"83560"|"83114"
"83120"|"83115"
"83470"|"83116"
"83440"|"83117"
"83700"|"83118"
"83990"|"83119"
"83640"|"83120"
"83690"|"83121"
"83630"|"83122"
"83110"|"83123"
"83440"|"83124"
"83470"|"83125"
"83500"|"83126"
"83870"|"83127"
"83690"|"83128"
"83140"|"83129"
"83210"|"83130"
"83210"|"83131"
"83210"|"83132"
"83440"|"83133"
"83460"|"83134"
"83670"|"83135"
"83340"|"83136"
"83000"|"83137"
"83440"|"83138"
"83690"|"83139"
"83170"|"83140"
"83720"|"83141"
"83840"|"83142"
"83143"|"83143"
"83160"|"83144"
"83670"|"83145"
"83560"|"83146"
"83630"|"83147"
"83550"|"83148"
"83690"|"83149"
"83560"|"83150"
"83170"|"83151"
"83820"|"83152"
"83430"|"83153"
"83510"|"83154"
"84210"|"84001"
"84240"|"84002"
"84400"|"84003"
"84810"|"84004"
"84390"|"84005"
"84400"|"84006"
"84000"|"84007"
"84330"|"84008"
"84240"|"84009"
"84120"|"84010"
"84210"|"84011"
"84190"|"84012"
"84220"|"84013"
"84120"|"84014"
"84340"|"84015"
"84370"|"84016"
"84410"|"84017"
"84570"|"84018"
"84500"|"84019"
"84480"|"84020"
"84390"|"84021"
"84110"|"84022"
"84480"|"84023"
"84240"|"84024"
"84220"|"84025"
"84160"|"84026"
"84860"|"84027"
"84290"|"84028"
"84850"|"84029"
"84330"|"84030"
"84200"|"84031"
"84750"|"84032"
"84400"|"84033"
"84510"|"84034"
"84300"|"84035"
"84470"|"84036"
"84230"|"84037"
"84460"|"84038"
"84350"|"84039"
"84110"|"84040"
"84410"|"84041"
"84160"|"84042"
"84320"|"84043"
"84340"|"84044"
"84110"|"84045"
"84410"|"84046"
"84400"|"84047"
"84400"|"84048"
"84190"|"84049"
"84220"|"84050"
"84220"|"84051"
"84240"|"84052"
"84600"|"84053"
"84800"|"84054"
"84450"|"84055"
"84150"|"84056"
"84220"|"84057"
"84480"|"84058"
"84190"|"84059"
"84400"|"84060"
"84290"|"84061"
"84800"|"84062"
"84840"|"84063"
"84840"|"84064"
"84360"|"84065"
"84220"|"84066"
"84870"|"84067"
"84160"|"84068"
"84340"|"84069"
"84570"|"84070"
"84660"|"84071"
"84380"|"84072"
"84560"|"84073"
"84360"|"84074"
"84570"|"84075"
"84120"|"84076"
"84330"|"84077"
"84430"|"84078"
"84390"|"84079"
"84170"|"84080"
"84310"|"84081"
"84570"|"84082"
"84550"|"84083"
"84240"|"84084"
"84220"|"84085"
"84580"|"84086"
"84100"|"84087"
"84210"|"84088"
"84120"|"84089"
"84240"|"84090"
"84420"|"84091"
"84130"|"84092"
"84360"|"84093"
"84110"|"84094"
"84160"|"84095"
"84110"|"84096"
"84600"|"84097"
"84110"|"84098"
"84440"|"84099"
"84190"|"84100"
"84210"|"84101"
"84220"|"84102"
"84400"|"84103"
"84110"|"84104"
"84400"|"84105"
"84290"|"84106"
"84390"|"84107"
"84210"|"84108"
"84330"|"84109"
"84390"|"84110"
"84110"|"84111"
"84750"|"84112"
"84760"|"84113"
"84220"|"84114"
"84330"|"84115"
"84110"|"84116"
"84290"|"84117"
"84490"|"84118"
"84450"|"84119"
"84390"|"84120"
"84240"|"84121"
"84260"|"84122"
"84390"|"84123"
"84800"|"84124"
"84390"|"84125"
"84110"|"84126"
"84830"|"84127"
"84400"|"84128"
"84700"|"84129"
"84190"|"84130"
"84300"|"84131"
"84250"|"84132"
"84240"|"84133"
"84850"|"84134"
"84100"|"84135"
"84190"|"84136"
"84110"|"84137"
"84600"|"84138"
"84800"|"84139"
"84160"|"84140"
"84270"|"84141"
"84740"|"84142"
"84210"|"84143"
"84750"|"84144"
"84400"|"84145"
"84110"|"84146"
"84530"|"84147"
"84570"|"84148"
"84150"|"84149"
"84820"|"84150"
"84240"|"84151"
"85460"|"85001"
"85220"|"85002"
"85190"|"85003"
"85750"|"85004"
"85120"|"85005"
"85220"|"85006"
"85430"|"85008"
"85200"|"85009"
"85440"|"85010"
"85630"|"85011"
"85550"|"85012"
"85130"|"85013"
"85390"|"85014"
"85170"|"85015"
"85190"|"85016"
"85500"|"85017"
"85230"|"85018"
"85170"|"85019"
"85490"|"85020"
"85610"|"85021"
"85560"|"85022"
"85320"|"85023"
"85710"|"85024"
"85600"|"85025"
"85430"|"85026"
"85600"|"85027"
"85420"|"85028"
"85230"|"85029"
"85140"|"85030"
"85510"|"85031"
"85200"|"85033"
"85480"|"85034"
"85470"|"85035"
"85320"|"85036"
"85120"|"85037"
"85260"|"85038"
"85530"|"85039"
"85410"|"85040"
"85410"|"85041"
"85450"|"85042"
"85310"|"85043"
"85200"|"85044"
"85220"|"85045"
"85310"|"85046"
"85300"|"85047"
"85500"|"85048"
"85450"|"85049"
"85540"|"85050"
"85110"|"85051"
"85150"|"85052"
"85120"|"85053"
"85220"|"85054"
"85670"|"85055"
"85210"|"85056"
"85400"|"85058"
"85120"|"85059"
"85180"|"85060"
"85320"|"85061"
"85710"|"85062"
"85700"|"85063"
"85140"|"85064"
"85250"|"85065"
"85390"|"85066"
"85390"|"85067"
"85430"|"85069"
"85220"|"85070"
"85220"|"85071"
"85260"|"85072"
"85320"|"85073"
"85320"|"85074"
"85610"|"85076"
"85540"|"85077"
"85420"|"85078"
"85200"|"85080"
"85170"|"85081"
"85590"|"85082"
"85740"|"85083"
"85140"|"85084"
"85670"|"85086"
"85240"|"85087"
"85800"|"85088"
"85280"|"85089"
"85700"|"85090"
"85200"|"85091"
"85200"|"85092"
"85480"|"85093"
"85240"|"85094"
"85300"|"85095"
"85710"|"85096"
"85130"|"85097"
"85190"|"85098"
"85150"|"85099"
"85800"|"85100"
"85540"|"85101"
"85670"|"85102"
"85440"|"85103"
"85580"|"85104"
"85770"|"85105"
"85680"|"85106"
"85600"|"85107"
"85260"|"85108"
"85500"|"85109"
"85570"|"85110"
"85770"|"85111"
"85340"|"85112"
"85350"|"85113"
"85520"|"85114"
"85110"|"85115"
"85540"|"85116"
"85400"|"85117"
"85150"|"85118"
"85130"|"85119"
"85220"|"85120"
"85370"|"85121"
"85420"|"85123"
"85120"|"85125"
"85200"|"85126"
"85560"|"85127"
"85400"|"85128"
"85170"|"85129"
"85190"|"85130"
"85400"|"85131"
"85420"|"85132"
"85420"|"85133"
"85590"|"85134"
"85320"|"85135"
"85240"|"85136"
"85570"|"85137"
"85150"|"85138"
"85420"|"85139"
"85700"|"85140"
"85700"|"85141"
"85140"|"85142"
"85200"|"85143"
"85500"|"85144"
"85110"|"85145"
"85600"|"85146"
"85700"|"85147"
"85200"|"85148"
"85450"|"85149"
"85260"|"85150"
"85290"|"85151"
"85150"|"85152"
"85640"|"85153"
"85390"|"85154"
"85000"|"85155"
"85540"|"85156"
"85320"|"85157"
"85370"|"85158"
"85370"|"85159"
"85310"|"85160"
"85430"|"85161"
"85240"|"85162"
"85330"|"85163"
"85690"|"85164"
"85140"|"85165"
"85340"|"85166"
"85200"|"85167"
"85420"|"85168"
"85670"|"85169"
"85320"|"85171"
"85300"|"85172"
"85570"|"85174"
"85320"|"85175"
"85200"|"85176"
"85770"|"85177"
"85170"|"85178"
"85440"|"85179"
"85700"|"85180"
"85570"|"85181"
"85700"|"85182"
"85240"|"85184"
"85450"|"85185"
"85250"|"85186"
"85700"|"85187"
"85210"|"85188"
"85270"|"85189"
"85620"|"85190"
"85000"|"85191"
"85510"|"85192"
"85320"|"85193"
"85100"|"85194"
"85250"|"85196"
"85260"|"85197"
"85130"|"85198"
"85210"|"85199"
"85540"|"85200"
"85540"|"85201"
"85110"|"85202"
"85670"|"85204"
"85410"|"85205"
"85540"|"85206"
"85580"|"85207"
"85170"|"85208"
"85210"|"85209"
"85670"|"85210"
"85150"|"85211"
"85140"|"85212"
"85310"|"85213"
"85150"|"85214"
"85250"|"85215"
"85400"|"85216"
"85600"|"85217"
"85150"|"85218"
"85390"|"85219"
"85110"|"85220"
"85230"|"85221"
"85800"|"85222"
"85210"|"85223"
"85600"|"85224"
"85270"|"85226"
"85240"|"85227"
"85120"|"85229"
"85440"|"85231"
"85480"|"85232"
"85210"|"85233"
"85160"|"85234"
"85210"|"85235"
"85150"|"85236"
"85410"|"85237"
"85290"|"85238"
"85220"|"85239"
"85590"|"85240"
"85590"|"85242"
"85470"|"85243"
"85200"|"85244"
"85570"|"85245"
"85140"|"85246"
"85130"|"85247"
"85210"|"85248"
"85150"|"85250"
"85120"|"85251"
"85390"|"85252"
"85700"|"85254"
"85580"|"85255"
"85200"|"85256"
"85700"|"85257"
"85500"|"85259"
"85670"|"85260"
"85320"|"85261"
"85660"|"85262"
"85120"|"85264"
"85420"|"85265"
"85110"|"85266"
"85450"|"85267"
"85220"|"85268"
"85420"|"85269"
"85410"|"85271"
"85260"|"85272"
"85230"|"85273"
"85570"|"85274"
"85110"|"85276"
"85540"|"85277"
"85520"|"85278"
"85170"|"85279"
"85300"|"85280"
"85200"|"85281"
"85110"|"85282"
"85300"|"85284"
"85310"|"85285"
"85450"|"85286"
"85390"|"85287"
"85440"|"85288"
"85120"|"85289"
"85210"|"85290"
"85480"|"85291"
"85410"|"85292"
"85130"|"85293"
"85360"|"85294"
"85600"|"85295"
"85590"|"85296"
"85580"|"85297"
"85150"|"85298"
"85770"|"85299"
"85190"|"85300"
"85250"|"85301"
"85130"|"85302"
"85770"|"85303"
"85450"|"85304"
"85120"|"85305"
"85240"|"85306"
"85460"|"85307"
"86430"|"86001"
"86110"|"86002"
"86700"|"86003"
"86260"|"86004"
"86330"|"86005"
"86310"|"86006"
"86100"|"86007"
"86200"|"86008"
"86210"|"86009"
"86340"|"86010"
"86430"|"86011"
"86250"|"86012"
"86330"|"86013"
"86530"|"86014"
"86460"|"86015"
"86170"|"86016"
"86190"|"86017"
"86200"|"86018"
"86490"|"86019"
"86210"|"86020"
"86470"|"86021"
"86120"|"86022"
"86420"|"86023"
"86190"|"86024"
"86310"|"86025"
"86120"|"86026"
"86580"|"86027"
"86800"|"86028"
"86400"|"86029"
"86170"|"86030"
"86300"|"86031"
"86210"|"86032"
"86410"|"86034"
"86390"|"86035"
"86120"|"86036"
"86290"|"86037"
"86160"|"86038"
"86510"|"86039"
"86310"|"86040"
"86180"|"86041"
"37160"|"86042"
"86700"|"86043"
"86200"|"86044"
"86600"|"86045"
"86530"|"86046"
"86140"|"86047"
"86380"|"86048"
"86200"|"86049"
"86190"|"86050"
"86510"|"86051"
"86160"|"86052"
"86170"|"86053"
"86400"|"86054"
"86250"|"86055"
"86470"|"86056"
"86210"|"86058"
"86300"|"86059"
"86170"|"86060"
"86250"|"86061"
"86360"|"86062"
"86250"|"86063"
"86350"|"86064"
"86370"|"86065"
"86100"|"86066"
"86700"|"86067"
"86510"|"86068"
"86330"|"86069"
"86300"|"86070"
"86380"|"86071"
"86450"|"86072"
"86170"|"86073"
"86190"|"86074"
"86110"|"86075"
"86170"|"86076"
"86320"|"86077"
"86400"|"86078"
"86200"|"86079"
"86600"|"86080"
"86490"|"86081"
"86700"|"86082"
"86600"|"86083"
"86290"|"86084"
"86110"|"86085"
"86270"|"86086"
"86110"|"86087"
"86240"|"86088"
"86110"|"86089"
"86120"|"86090"
"86600"|"86091"
"86220"|"86092"
"86420"|"86093"
"86410"|"86094"
"86130"|"86095"
"86140"|"86096"
"86160"|"86097"
"86300"|"86098"
"86340"|"86099"
"86240"|"86100"
"86190"|"86102"
"86160"|"86103"
"86250"|"86104"
"86340"|"86105"
"86200"|"86106"
"86320"|"86107"
"86330"|"86108"
"86420"|"86109"
"86310"|"86110"
"86220"|"86111"
"86150"|"86112"
"86240"|"86113"
"86800"|"86114"
"86130"|"86115"
"86600"|"86116"
"86500"|"86117"
"86290"|"86118"
"86350"|"86119"
"86390"|"86120"
"86190"|"86121"
"86300"|"86122"
"86470"|"86123"
"86800"|"86124"
"86450"|"86125"
"86300"|"86126"
"86230"|"86127"
"86140"|"86128"
"86270"|"86129"
"86220"|"86130"
"86410"|"86131"
"86290"|"86132"
"86240"|"86133"
"86400"|"86134"
"86800"|"86135"
"86400"|"86136"
"86200"|"86137"
"86430"|"86138"
"86600"|"86139"
"86320"|"86140"
"86160"|"86141"
"86190"|"86142"
"86270"|"86143"
"86170"|"86144"
"86370"|"86145"
"86380"|"86146"
"86370"|"86147"
"86160"|"86148"
"86330"|"86149"
"86170"|"86150"
"86200"|"86151"
"86460"|"86152"
"86320"|"86153"
"86110"|"86154"
"86200"|"86156"
"86550"|"86157"
"86440"|"86158"
"86150"|"86159"
"86110"|"86160"
"86330"|"86161"
"86230"|"86162"
"86360"|"86163"
"86210"|"86164"
"86500"|"86165"
"86470"|"86166"
"86420"|"86167"
"86120"|"86169"
"86500"|"86170"
"86150"|"86171"
"86430"|"86172"
"86200"|"86173"
"86530"|"86174"
"86310"|"86175"
"86150"|"86176"
"86170"|"86177"
"86340"|"86178"
"86340"|"86180"
"86200"|"86181"
"86230"|"86182"
"86220"|"86183"
"86380"|"86184"
"86220"|"86186"
"86300"|"86187"
"86700"|"86188"
"86350"|"86189"
"86320"|"86190"
"86500"|"86191"
"86500"|"86192"
"86450"|"86193"
"86000"|"86194"
"86220"|"86195"
"86120"|"86196"
"86200"|"86197"
"86800"|"86198"
"86460"|"86200"
"86420"|"86201"
"86260"|"86202"
"86150"|"86203"
"86190"|"86204"
"86200"|"86205"
"86120"|"86206"
"86270"|"86207"
"86170"|"86208"
"86340"|"86209"
"86120"|"86210"
"86700"|"86211"
"86480"|"86213"
"86280"|"86214"
"86230"|"86217"
"86330"|"86218"
"86130"|"86219"
"86400"|"86220"
"86140"|"86221"
"86130"|"86222"
"86310"|"86223"
"86230"|"86224"
"86330"|"86225"
"86800"|"86226"
"86200"|"86227"
"86410"|"86228"
"86120"|"86229"
"86290"|"86230"
"86400"|"86231"
"86300"|"86233"
"86350"|"86234"
"86160"|"86235"
"86260"|"86236"
"86400"|"86237"
"86300"|"86239"
"86220"|"86241"
"86250"|"86242"
"86600"|"86244"
"86100"|"86245"
"86310"|"86246"
"86400"|"86247"
"86350"|"86248"
"86420"|"86249"
"86120"|"86250"
"86200"|"86252"
"86600"|"86253"
"86500"|"86254"
"86400"|"86255"
"86800"|"86256"
"86140"|"86257"
"86140"|"86258"
"86100"|"86259"
"86230"|"86260"
"86800"|"86261"
"86320"|"86262"
"86240"|"86263"
"86160"|"86264"
"86230"|"86265"
"86250"|"86266"
"86800"|"86268"
"86120"|"86269"
"86290"|"86270"
"86110"|"86271"
"86540"|"86272"
"86290"|"86273"
"86120"|"86274"
"86230"|"86275"
"86350"|"86276"
"86110"|"86277"
"86700"|"86278"
"86220"|"86279"
"86230"|"86280"
"86380"|"86281"
"86340"|"86284"
"86410"|"86285"
"86420"|"86286"
"86120"|"86287"
"86260"|"86288"
"86150"|"86289"
"86340"|"86290"
"86310"|"86291"
"86190"|"86292"
"86370"|"86293"
"86190"|"86294"
"86400"|"86295"
"86700"|"86296"
"86580"|"86297"
"86210"|"86298"
"86170"|"86299"
"86170"|"86300"
"87700"|"87001"
"87240"|"87002"
"87160"|"87003"
"87120"|"87004"
"87220"|"87005"
"87360"|"87006"
"87290"|"87007"
"87210"|"87008"
"87120"|"87009"
"87300"|"87011"
"87300"|"87012"
"87370"|"87013"
"87250"|"87014"
"87700"|"87015"
"87340"|"87016"
"87300"|"87017"
"87300"|"87018"
"87220"|"87019"
"87270"|"87020"
"87110"|"87021"
"87300"|"87022"
"87140"|"87023"
"87460"|"87024"
"87800"|"87025"
"87330"|"87026"
"87230"|"87027"
"87320"|"87028"
"87230"|"87029"
"87200"|"87030"
"87500"|"87031"
"87230"|"87032"
"87140"|"87033"
"87150"|"87034"
"87400"|"87035"
"87230"|"87036"
"87440"|"87037"
"87270"|"87038"
"87380"|"87039"
"87130"|"87040"
"87290"|"87041"
"87400"|"87042"
"87460"|"87043"
"87600"|"87044"
"87520"|"87045"
"87310"|"87046"
"87140"|"87047"
"87920"|"87048"
"87500"|"87049"
"87270"|"87050"
"87130"|"87051"
"87210"|"87052"
"87160"|"87053"
"87150"|"87054"
"87320"|"87055"
"87210"|"87056"
"87190"|"87057"
"87120"|"87058"
"87210"|"87059"
"87230"|"87060"
"87190"|"87061"
"87400"|"87062"
"87220"|"87063"
"87120"|"87064"
"87220"|"87065"
"87230"|"87066"
"87250"|"87067"
"87250"|"87068"
"87330"|"87069"
"87400"|"87070"
"87500"|"87071"
"87380"|"87072"
"87310"|"87073"
"87160"|"87074"
"87170"|"87075"
"87370"|"87076"
"87800"|"87077"
"87520"|"87078"
"87340"|"87079"
"87890"|"87080"
"87800"|"87081"
"87500"|"87082"
"87370"|"87083"
"87230"|"87084"
"87000"|"87085"
"87130"|"87086"
"87360"|"87087"
"87380"|"87088"
"87190"|"87089"
"87160"|"87090"
"87440"|"87091"
"87440"|"87092"
"87130"|"87093"
"87800"|"87094"
"87380"|"87095"
"87800"|"87096"
"87330"|"87097"
"87400"|"87099"
"87330"|"87100"
"87330"|"87101"
"87140"|"87103"
"87120"|"87104"
"87130"|"87105"
"87800"|"87106"
"87510"|"87107"
"87330"|"87108"
"87210"|"87109"
"87520"|"87110"
"87150"|"87111"
"87230"|"87112"
"87410"|"87113"
"87350"|"87114"
"87440"|"87115"
"87300"|"87116"
"87470"|"87117"
"87510"|"87118"
"87260"|"87119"
"87380"|"87120"
"87290"|"87121"
"87640"|"87122"
"87120"|"87123"
"87800"|"87124"
"87570"|"87125"
"87600"|"87126"
"87800"|"87127"
"87140"|"87128"
"87400"|"87129"
"87130"|"87130"
"87720"|"87131"
"87120"|"87132"
"87290"|"87133"
"87120"|"87134"
"87310"|"87135"
"87330"|"87136"
"87150"|"87137"
"87260"|"87138"
"87300"|"87139"
"87200"|"87140"
"87310"|"87141"
"87400"|"87142"
"87510"|"87143"
"87260"|"87144"
"87160"|"87145"
"87380"|"87146"
"87130"|"87147"
"87260"|"87148"
"87190"|"87149"
"87800"|"87150"
"87260"|"87151"
"87510"|"87152"
"87460"|"87153"
"87200"|"87154"
"87300"|"87155"
"87590"|"87156"
"87240"|"87157"
"87310"|"87158"
"87340"|"87159"
"87190"|"87160"
"87400"|"87161"
"87420"|"87162"
"87330"|"87163"
"87200"|"87164"
"87360"|"87165"
"87700"|"87166"
"87400"|"87167"
"87440"|"87168"
"87800"|"87169"
"87130"|"87170"
"87300"|"87172"
"87250"|"87173"
"87260"|"87174"
"87800"|"87176"
"87700"|"87177"
"87480"|"87178"
"87210"|"87179"
"87290"|"87180"
"87370"|"87181"
"87160"|"87182"
"87240"|"87183"
"87140"|"87184"
"87420"|"87185"
"87380"|"87186"
"87500"|"87187"
"87700"|"87188"
"87440"|"87189"
"87400"|"87190"
"87620"|"87191"
"87110"|"87192"
"87130"|"87193"
"87130"|"87194"
"87360"|"87195"
"87320"|"87196"
"87140"|"87197"
"87140"|"87198"
"87600"|"87199"
"87360"|"87200"
"87430"|"87201"
"87520"|"87202"
"87260"|"87203"
"87600"|"87204"
"87110"|"87205"
"87190"|"87206"
"88270"|"88001"
"88500"|"88002"
"88140"|"88003"
"88320"|"88004"
"88110"|"88005"
"88500"|"88006"
"88410"|"88007"
"88700"|"88008"
"88650"|"88009"
"88170"|"88010"
"88380"|"88011"
"88380"|"88012"
"88170"|"88013"
"88430"|"88014"
"88300"|"88015"
"88260"|"88016"
"88300"|"88017"
"88640"|"88018"
"88300"|"88019"
"88300"|"88020"
"88700"|"88021"
"88140"|"88022"
"88500"|"88023"
"88130"|"88024"
"88630"|"88025"
"88600"|"88026"
"88330"|"88027"
"88460"|"88028"
"88240"|"88029"
"88270"|"88030"
"88170"|"88031"
"88520"|"88032"
"88210"|"88033"
"88640"|"88035"
"88300"|"88036"
"88120"|"88037"
"88130"|"88038"
"88500"|"88039"
"88150"|"88040"
"88270"|"88041"
"88700"|"88042"
"88500"|"88043"
"88300"|"88044"
"88300"|"88045"
"88600"|"88046"
"88270"|"88047"
"88370"|"88048"
"88260"|"88049"
"88600"|"88050"
"88800"|"88051"
"88260"|"88052"
"88210"|"88053"
"88520"|"88054"
"88450"|"88055"
"88500"|"88056"
"88490"|"88057"
"88170"|"88058"
"88430"|"88059"
"88500"|"88060"
"88410"|"88061"
"88320"|"88062"
"88270"|"88063"
"88600"|"88064"
"88260"|"88065"
"88500"|"88066"
"88470"|"88068"
"88270"|"88069"
"88130"|"88070"
"88270"|"88071"
